playerID,yearID,stint,teamID,lgID,bats,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,age,PA,avg,allStar,allStarStart,weight,height,Rating
wallati01,1986,1,MON,NL,R,134,480,50,112,22,1,18,71,8,4,44,72,8,10,0,5,16,29,3.235,0.233,-1,-1,220,75,0.24601248
webstmi01,1986,1,MON,NL,B,151,576,89,167,31,13,8,49,36,15,57,78,4,4,3,5,9,27,3.907,0.29,-1,-1,185,72,0.301867698
whitalo01,1986,1,DET,AL,L,144,584,95,157,26,6,20,73,13,8,63,70,5,0,0,4,20,29,3.994,0.269,1,4,160,71,0.346740739
whitefr01,1986,1,KCA,AL,R,151,566,76,154,37,3,22,84,4,4,43,88,5,2,2,7,10,36,3.759,0.272,1,0,165,71,0.267543267
wilsogl01,1986,1,PHI,NL,R,155,584,70,158,30,4,15,84,5,1,42,91,1,4,0,9,15,28,3.864,0.271,-1,-1,190,73,0.238140517
wilsowi02,1986,1,KCA,AL,B,156,631,77,170,20,7,9,44,34,8,31,97,1,9,3,1,6,31,4.086,0.269,-1,-1,190,75,0.205172304
winfida01,1986,1,NYA,AL,R,154,565,90,148,31,5,24,104,6,5,77,106,9,2,2,6,20,35,3.963,0.262,1,9,220,78,0.255476396
yountro01,1986,1,ML4,AL,R,140,522,82,163,31,7,9,46,14,5,62,73,7,4,5,2,9,31,3.605,0.312,-1,-1,165,72,0.269836793
baineha01,1987,1,CHA,AL,L,132,505,59,148,26,4,20,93,0,0,46,82,2,1,0,2,12,28,3.401,0.293,1,0,175,74,0.297507031
barfije01,1987,1,TOR,AL,R,159,590,89,155,25,3,28,84,3,5,58,141,7,3,1,2,13,28,4,0.263,-1,-1,200,73,0.198651181
barrema02,1987,1,BOS,AL,R,137,559,72,164,23,0,3,43,15,2,51,38,0,1,22,5,11,29,3.765,0.293,-1,-1,175,70,0.496005123
basske01,1987,1,HOU,NL,B,157,592,83,168,31,5,19,85,21,8,53,77,13,4,0,5,15,28,3.981,0.284,-1,-1,183,72,0.382590806
bellbu01,1987,1,CIN,NL,R,143,522,74,148,19,2,17,70,4,1,71,39,3,1,1,2,14,36,3.66,0.284,-1,-1,180,73,0.576024797
bellge02,1987,1,TOR,AL,R,156,610,111,188,32,4,47,134,5,1,39,75,9,7,0,9,17,28,4.006,0.308,1,7,190,73,0.535938191
boggswa01,1987,1,BOS,AL,L,147,551,108,200,40,6,24,89,1,3,105,48,19,2,1,8,13,29,4.049,0.363,1,5,190,74,0.674235527
bondsba01,1987,1,PIT,NL,L,150,551,99,144,34,9,25,59,32,10,54,88,3,3,0,3,4,23,3.735,0.261,-1,-1,185,73,0.353921045
bonilbo01,1987,1,PIT,NL,B,141,466,58,140,33,3,15,77,3,5,39,64,4,2,0,8,8,24,3.117,0.3,-1,-1,210,75,0.356698162
bradlph01,1987,1,SEA,AL,R,158,603,101,179,38,10,14,67,40,10,84,119,2,8,1,5,18,28,4.241,0.297,-1,-1,185,72,0.273920475
bragggl01,1987,1,ML4,AL,R,132,505,67,136,28,7,13,77,12,5,47,96,7,4,2,7,20,25,3.407,0.269,-1,-1,210,75,0.256602842
breamsi01,1987,1,PIT,NL,L,149,516,64,142,25,3,13,65,9,8,49,69,11,0,3,4,19,27,3.488,0.275,-1,-1,215,76,0.313329202
brockgr01,1987,1,ML4,AL,L,141,532,81,159,29,3,13,85,5,4,57,63,4,6,4,3,9,30,3.636,0.299,-1,-1,200,75,0.414041806
brownje01,1987,1,TEX,AL,B,132,454,63,123,16,6,1,38,27,17,61,50,0,2,7,2,6,21,3.179,0.271,-1,-1,140,70,0.364851306
brunato01,1987,1,MIN,AL,R,155,532,83,138,22,2,32,85,11,11,74,104,5,4,0,4,12,27,3.741,0.259,-1,-1,210,76,0.272799229
burksel01,1987,1,BOS,AL,R,133,558,94,152,30,2,20,59,27,6,41,98,0,2,4,1,1,23,3.698,0.272,-1,-1,175,74,0.285825529
butlebr01,1987,1,CLE,AL,L,137,522,91,154,25,8,9,41,33,16,91,55,0,1,2,2,3,30,3.784,0.295,-1,-1,160,70,0.454523528
caldeiv01,1987,1,CHA,AL,R,144,542,93,159,38,2,28,83,10,5,60,109,6,1,0,4,13,25,3.716,0.293,-1,-1,220,73,0.281344312
cansejo01,1987,1,OAK,AL,R,159,630,81,162,35,3,31,113,15,3,50,157,2,2,0,9,16,23,4.198,0.257,-1,-1,240,76,0.213735508
cartega01,1987,1,NYN,NL,R,139,523,55,123,18,2,20,83,0,0,42,73,1,1,1,6,14,33,3.488,0.235,1,2,205,74,0.294442409
cartejo01,1987,1,CLE,AL,R,149,588,83,155,27,2,32,106,31,6,27,105,6,9,1,4,8,27,3.796,0.264,-1,-1,215,75,0.323039092
clarkja01,1987,1,SLN,NL,R,131,419,93,120,23,1,35,106,1,2,136,139,13,0,0,3,5,32,3.426,0.286,1,3,175,74,0.224954404
clarkwi02,1987,1,SFN,NL,L,150,529,89,163,29,5,35,91,5,17,49,98,11,5,3,2,2,23,3.568,0.308,-1,-1,190,74,0.312942234
colemvi01,1987,1,SLN,NL,B,151,623,121,180,14,10,3,43,109,22,70,126,0,3,5,1,7,26,4.278,0.289,-1,-1,170,72,0.287408171
davisal01,1987,1,SEA,AL,L,157,580,86,171,37,2,29,100,0,0,72,84,6,2,0,8,17,27,4.025,0.295,-1,-1,195,73,0.365080609
davisch01,1987,1,SFN,NL,B,149,500,80,125,22,1,24,76,16,9,72,109,15,2,0,4,8,27,3.531,0.25,-1,-1,195,75,0.24257349
daviser01,1987,1,CIN,NL,R,129,474,120,139,23,4,37,100,50,6,84,134,8,1,0,3,6,25,3.444,0.293,1,7,165,74,0.300851871
davisgl01,1987,1,HOU,NL,R,151,578,70,145,35,2,27,93,4,1,47,84,10,5,0,5,16,26,3.858,0.251,-1,-1,205,75,0.33199731
davismi02,1987,1,OAK,AL,L,139,494,69,131,32,1,22,72,19,7,42,94,5,1,4,6,13,28,3.309,0.265,-1,-1,175,74,0.276169556
dawsoan01,1987,1,CHN,NL,R,153,621,90,178,24,2,49,137,11,3,32,103,7,7,0,2,15,33,4.031,0.287,1,8,180,75,0.366805113
decindo01,1987,1,CAL,AL,R,133,453,65,106,23,0,16,63,3,4,70,87,6,2,2,3,10,37,3.228,0.234,-1,-1,190,74,0.235970266
deerro01,1987,1,ML4,AL,R,134,474,71,113,15,2,28,80,12,4,86,186,6,5,0,1,4,27,3.457,0.238,-1,-1,210,75,0.135013524
diazbo01,1987,1,CIN,NL,R,140,496,49,134,28,1,15,82,1,0,19,73,1,5,4,6,16,34,3.179,0.27,1,0,185,71,0.291196249
doranbi02,1987,1,HOU,NL,B,162,625,82,177,23,3,16,79,31,11,82,64,3,3,2,7,11,29,4.364,0.283,-1,-1,175,71,0.44145967
downibr01,1987,1,CAL,AL,R,155,567,110,154,29,3,29,77,5,5,106,85,6,17,2,3,10,37,4.154,0.272,-1,-1,170,70,0.359334144
evansda01,1987,1,DET,AL,L,150,499,90,128,20,0,34,99,6,5,100,84,8,2,2,6,2,40,3.698,0.257,-1,-1,200,74,0.357847765
evansdw01,1987,1,BOS,AL,R,154,541,109,165,37,2,34,123,4,6,106,98,6,3,0,7,10,36,3.994,0.305,1,0,180,74,0.380619554
fernato01,1987,1,TOR,AL,B,146,578,90,186,29,8,5,67,32,12,51,48,3,5,4,4,14,25,3.883,0.322,1,0,165,74,0.581173673
fletcsc01,1987,1,TEX,AL,R,156,588,82,169,28,4,5,63,13,12,61,66,3,5,12,2,14,29,4.006,0.287,-1,-1,168,71,0.356828579
francju01,1987,1,CLE,AL,R,128,495,86,158,24,3,8,52,32,9,57,56,2,3,0,5,23,29,3.407,0.319,-1,-1,160,72,0.442151747
gaettga01,1987,1,MIN,AL,R,154,584,95,150,36,2,31,109,10,7,37,92,7,3,1,3,25,29,3.833,0.257,-1,-1,180,72,0.371298381
galaran01,1987,1,MON,NL,R,147,551,72,168,40,3,13,90,7,10,41,127,13,10,0,4,11,26,3.654,0.305,-1,-1,235,75,0.213942635
gibsoki01,1987,1,DET,AL,L,128,487,95,135,25,3,24,79,26,7,71,117,8,5,1,4,5,30,3.444,0.277,-1,-1,215,75,0.260029145
griffal01,1987,1,OAK,AL,B,144,494,69,130,23,5,3,60,26,13,28,41,2,4,10,3,9,30,3.222,0.263,-1,-1,160,71,0.547864258
guerrpe01,1987,1,LAN,NL,R,152,545,89,184,25,2,27,89,9,7,74,85,18,4,0,7,16,31,3.821,0.338,1,0,176,71,0.34240257
guilloz01,1987,1,CHA,AL,L,149,560,64,156,22,7,2,51,25,8,22,52,2,1,13,8,10,23,3.593,0.279,-1,-1,150,71,0.397219908
gwynnto01,1987,1,SDN,NL,L,157,589,119,218,36,13,7,54,56,12,82,35,26,3,2,4,13,27,4.142,0.37,1,0,185,71,0.983264824
hallme01,1987,1,CLE,AL,L,142,485,57,136,21,1,18,76,5,4,20,68,6,1,0,2,7,27,3.117,0.28,-1,-1,185,72,0.316172392
hatchbi01,1987,1,HOU,NL,R,141,564,96,167,28,3,11,63,53,9,42,70,1,9,7,5,11,27,3.741,0.296,-1,-1,175,69,0.438098454
hayesvo01,1987,1,PHI,NL,L,158,556,84,154,36,5,21,84,16,7,121,77,12,0,0,4,12,29,4.179,0.277,-1,-1,185,77,0.385712187
hernake01,1987,1,NYN,NL,L,154,587,87,170,28,2,18,89,0,2,81,104,8,4,0,4,15,34,4.123,0.29,1,0,180,72,0.260079908
herrto01,1987,1,SLN,NL,B,141,510,73,134,29,0,2,83,19,4,68,62,3,3,4,12,12,31,3.568,0.263,-1,-1,175,72,0.401199028
howelja02,1987,1,CAL,AL,L,138,449,64,110,18,5,23,64,4,3,57,118,4,2,1,2,7,26,3.123,0.245,-1,-1,180,72,0.182165269
hrbekke01,1987,1,MIN,AL,L,143,477,85,136,20,1,34,90,5,2,84,60,12,0,0,5,13,27,3.463,0.285,-1,-1,200,76,0.472904255
hubbagl01,1987,1,ATL,NL,R,141,443,69,117,33,2,5,38,1,1,77,57,17,6,4,3,11,30,3.21,0.264,-1,-1,150,69,0.313683077
incavpe01,1987,1,TEX,AL,R,139,509,85,138,26,4,27,80,9,3,48,168,1,1,0,5,8,23,3.438,0.271,-1,-1,225,73,0.166013012
jacobbr01,1987,1,CLE,AL,R,155,540,73,162,26,4,32,69,2,3,75,73,2,3,0,2,19,28,3.796,0.3,-1,-1,175,71,0.340805504
jamesdi01,1987,1,ATL,NL,L,134,494,80,154,37,6,10,61,10,8,70,63,2,2,5,3,8,25,3.481,0.312,-1,-1,170,73,0.391096165
johnsho01,1987,1,NYN,NL,B,157,554,93,147,22,1,36,99,32,10,83,113,18,5,0,3,8,27,3.932,0.265,-1,-1,178,71,0.302304565
joynewa01,1987,1,CAL,AL,L,149,564,100,161,33,1,34,117,8,2,72,64,12,5,2,10,14,25,3.926,0.285,-1,-1,185,74,0.552637192
kennete02,1987,1,BAL,AL,L,143,512,51,128,13,1,18,62,1,0,35,112,6,1,1,0,13,31,3.377,0.25,1,2,220,75,0.157473719
knighra01,1987,1,BAL,AL,R,150,563,46,144,24,0,14,65,0,0,39,90,3,6,0,1,16,35,3.716,0.256,-1,-1,185,73,0.199995176
krukjo01,1987,1,SDN,NL,L,138,447,72,140,14,2,20,91,18,10,73,93,15,0,3,4,6,26,3.21,0.313,-1,-1,170,70,0.28179481
lansfca01,1987,1,OAK,AL,R,151,554,89,160,27,4,19,76,27,8,60,44,11,9,5,3,9,30,3.79,0.289,-1,-1,195,74,0.664066012
lemonch01,1987,1,DET,AL,R,146,470,75,130,30,3,20,75,0,0,70,82,1,8,0,5,17,32,3.333,0.277,-1,-1,190,72,0.298954174
leonaje01,1987,1,SFN,NL,R,131,503,70,141,29,4,19,63,16,7,21,68,6,2,0,5,17,32,3.235,0.28,1,0,200,74,0.356961964
martica01,1987,1,SDN,NL,R,139,447,59,122,21,2,15,70,5,5,70,82,5,3,1,4,11,27,3.191,0.273,-1,-1,190,74,0.253357401
martida01,1987,1,CHN,NL,L,142,459,70,134,18,8,8,36,16,8,57,96,4,2,1,1,4,23,3.185,0.292,-1,-1,150,70,0.196334105
mattido01,1987,1,NYA,AL,L,141,569,93,186,38,2,30,115,1,4,51,38,13,1,0,8,16,26,3.827,0.327,1,3,175,72,0.886460834
mcgeewi01,1987,1,SLN,NL,B,153,620,76,177,37,11,11,105,16,4,24,90,5,2,1,5,24,29,3.975,0.285,1,0,175,73,0.343408397
mcgwima01,1987,1,OAK,AL,R,151,557,97,161,28,4,49,118,1,1,71,131,8,5,0,8,6,24,3.877,0.289,1,0,215,77,0.27367667
mcreyke01,1987,1,NYN,NL,R,151,590,86,163,32,5,29,95,14,1,39,70,5,1,1,8,13,28,3.883,0.276,-1,-1,205,72,0.450123524
molitpa01,1987,1,ML4,AL,R,118,465,114,164,41,5,16,75,45,10,69,67,2,2,5,1,4,31,3.296,0.353,-1,-1,185,72,0.533414426
morelke01,1987,1,CHN,NL,R,153,563,63,150,29,1,27,88,3,3,39,66,4,0,3,9,15,33,3.716,0.266,-1,-1,190,72,0.386025421
mosebll01,1987,1,TOR,AL,L,155,592,106,167,27,4,26,96,39,7,70,124,4,2,3,3,11,28,4.086,0.282,-1,-1,200,75,0.290091894
murphda05,1987,1,ATL,NL,R,159,566,115,167,27,1,44,105,16,6,115,136,29,7,0,5,11,31,4.204,0.295,1,0,210,76,0.273374376
murraed02,1987,1,BAL,AL,B,160,618,89,171,28,3,30,91,1,2,73,80,6,0,0,3,15,31,4.265,0.277,-1,-1,190,74,0.365218217
oberkke01,1987,1,ATL,NL,L,135,508,59,142,29,2,3,48,3,3,48,29,5,2,5,3,13,31,3.432,0.28,-1,-1,175,72,0.599982202
obriepe03,1987,1,TEX,AL,L,159,569,84,163,26,1,23,88,0,4,59,61,6,0,0,10,9,29,3.877,0.286,-1,-1,185,73,0.439453075
paglimi01,1987,1,NYA,AL,L,150,522,76,122,26,3,32,87,1,3,53,111,9,2,2,3,9,27,3.549,0.234,-1,-1,205,73,0.244704076
parkeda01,1987,1,CIN,NL,L,153,589,77,149,28,0,26,97,7,3,44,104,13,8,0,6,14,36,3.907,0.253,-1,-1,230,77,0.272792272
parrila01,1987,1,TEX,AL,R,152,557,79,149,22,1,32,100,3,1,49,154,7,3,0,4,10,34,3.741,0.268,1,0,190,75,0.185801271
parrila02,1987,1,PHI,NL,R,130,466,42,114,21,0,17,67,0,1,47,104,2,1,1,3,23,31,3.167,0.245,-1,-1,210,75,0.170740854
pendlte01,1987,1,SLN,NL,B,159,583,82,167,29,4,12,96,19,12,70,74,6,2,3,9,18,27,4.031,0.286,-1,-1,178,69,0.394845172
perryge01,1987,1,ATL,NL,L,142,533,77,144,35,2,12,74,42,16,48,63,1,1,3,5,18,27,3.586,0.27,-1,-1,180,71,0.463755765
preslji01,1987,1,SEA,AL,R,152,575,78,142,23,6,24,88,2,0,38,157,1,4,1,4,15,26,3.784,0.247,-1,-1,200,73,0.169944835
puckeki01,1987,1,MIN,AL,R,157,624,96,207,32,5,28,99,12,7,32,91,7,6,0,6,16,27,4.049,0.332,1,0,178,68,0.360900526
quinore01,1987,1,SEA,AL,R,135,478,55,132,18,2,12,56,1,3,26,71,0,4,6,3,14,24,3.111,0.276,-1,-1,160,71,0.245056359
raineti01,1987,1,MON,NL,B,139,530,123,175,34,8,18,68,50,5,90,52,26,4,0,3,9,28,3.827,0.33,1,0,160,68,0.69882633
randowi01,1987,1,NYA,AL,R,120,449,96,137,24,2,7,67,11,1,82,25,1,2,5,5,15,33,3.278,0.305,1,4,165,71,1
rayjo01,1987,1,PIT,NL,B,123,472,48,129,19,3,5,54,4,2,41,36,4,0,0,5,18,30,3.167,0.273,-1,-1,170,71,0.446446996
redusga01,1987,1,CHA,AL,R,130,475,78,112,26,6,12,48,52,11,69,90,0,0,3,7,7,31,3.358,0.236,-1,-1,180,73,0.297784531
reynoha01,1987,1,SEA,AL,B,160,530,73,146,31,8,1,35,60,20,39,34,0,2,8,5,7,27,3.512,0.275,1,0,165,71,0.738734629
ripkeca01,1987,1,BAL,AL,R,162,624,97,157,28,3,27,98,3,5,81,77,0,1,0,11,19,27,4.352,0.252,1,6,200,76,0.401334755
samueju01,1987,1,PHI,NL,R,160,655,113,178,37,15,28,100,35,15,60,162,5,5,0,6,12,27,4.414,0.272,1,0,170,71,0.244370658
sandbry01,1987,1,CHN,NL,R,132,523,81,154,25,2,16,59,21,2,59,79,4,2,1,2,11,28,3.593,0.294,1,4,175,73,0.311859338
santibe01,1987,1,SDN,NL,R,146,546,64,164,33,2,18,79,21,12,16,112,2,5,1,4,12,22,3.469,0.3,-1,-1,180,73,0.233976336
saxst01,1987,1,LAN,NL,R,157,610,84,171,22,7,6,46,37,11,44,61,5,3,5,1,13,27,4.037,0.28,-1,-1,185,71,0.399901784
schmimi01,1987,1,PHI,NL,R,147,522,88,153,28,0,35,113,2,1,83,80,15,2,0,6,17,38,3.735,0.293,1,5,195,74,0.401420914
schofdi02,1987,1,CAL,AL,R,134,479,52,120,17,3,9,46,19,3,37,63,0,2,10,3,4,25,3.185,0.251,-1,-1,175,70,0.279955192
sciosmi01,1987,1,LAN,NL,L,142,461,44,122,26,1,6,38,7,4,55,23,9,1,4,2,13,29,3.185,0.265,-1,-1,200,74,0.641068663
seitzke01,1987,1,KCA,AL,R,161,641,105,207,33,8,15,83,12,7,80,85,0,2,1,1,18,25,4.451,0.323,1,0,180,71,0.363662804
shelbjo01,1987,2,LAN,NL,B,120,476,61,132,26,0,21,69,16,6,31,97,2,1,1,9,9,29,3.13,0.277,-1,-1,175,73,0.240291647
sierrru01,1987,1,TEX,AL,B,158,643,97,169,35,4,30,109,16,11,39,114,4,2,0,12,18,22,4.21,0.263,-1,-1,175,73,0.30811348
smithoz01,1987,1,SLN,NL,B,158,600,104,182,40,4,0,75,43,9,89,36,3,1,12,4,9,33,4.253,0.303,1,6,150,71,0.892079973
snydeco02,1987,1,CLE,AL,R,157,577,74,136,24,2,33,82,5,1,31,166,4,1,0,6,3,25,3.753,0.236,-1,-1,175,76,0.15999649
strawda01,1987,1,NYN,NL,L,154,532,108,151,32,5,39,104,36,12,97,122,13,7,0,4,4,25,3.883,0.284,1,9,190,78,0.320550104
sveumda01,1987,1,ML4,AL,B,153,535,86,135,27,3,25,95,2,6,40,133,4,1,5,5,11,24,3.549,0.252,-1,-1,185,74,0.216030537
tablepa01,1987,1,CLE,AL,R,151,553,66,170,34,3,11,86,5,2,51,84,6,6,3,5,6,29,3.728,0.307,1,0,175,75,0.294750603
tartada01,1987,1,KCA,AL,R,158,582,95,180,27,3,34,101,9,4,79,136,2,1,0,5,14,25,4.08,0.309,-1,-1,185,73,0.238804326
templga01,1987,1,SDN,NL,B,148,510,42,113,13,5,5,48,14,3,42,92,11,1,5,3,15,31,3.407,0.222,-1,-1,175,71,0.166764891
thompmi02,1987,1,PHI,NL,L,150,527,86,159,26,9,7,43,46,10,42,87,2,0,3,3,5,28,3.512,0.302,-1,-1,170,71,0.301213687
trammal01,1987,1,DET,AL,R,151,597,109,205,34,3,28,105,21,2,60,47,8,3,2,6,11,29,4.056,0.343,1,0,165,72,0.770637056
upshawi01,1987,1,TOR,AL,L,150,512,68,125,22,4,15,58,10,11,58,78,4,3,3,1,7,30,3.519,0.244,-1,-1,185,72,0.274035717
vanslan01,1987,1,PIT,NL,L,157,564,93,165,36,11,21,82,34,8,56,122,4,4,3,3,6,27,3.827,0.293,-1,-1,190,73,0.274100172
walkegr01,1987,1,CHA,AL,L,157,566,85,145,33,2,27,94,2,1,75,112,7,5,1,5,12,28,3.957,0.256,-1,-1,205,75,0.261924287
wallati01,1987,1,MON,NL,R,153,593,89,177,42,4,26,123,9,5,37,98,5,7,0,7,6,30,3.889,0.298,1,0,220,75,0.360921919
wardga01,1987,1,NYA,AL,R,146,529,65,131,22,1,16,78,9,1,33,101,2,1,2,4,20,34,3.469,0.248,-1,-1,195,74,0.228352494
webstmi01,1987,1,MON,NL,B,156,588,101,165,30,8,15,63,33,10,70,95,5,6,8,4,6,28,4.062,0.281,-1,-1,185,72,0.317712651
whitalo01,1987,1,DET,AL,L,149,604,110,160,38,6,16,59,13,5,71,108,2,1,4,4,5,30,4.167,0.265,0,0,160,71,0.270518613
whitede03,1987,1,CAL,AL,B,159,639,103,168,33,5,24,87,32,11,39,135,2,2,14,2,8,25,4.185,0.263,-1,-1,170,73,0.253931629
whitefr01,1987,1,KCA,AL,R,154,563,67,138,32,2,17,78,1,3,51,86,5,2,4,4,16,37,3.79,0.245,-1,-1,165,71,0.276590834
wilsogl01,1987,1,PHI,NL,R,154,569,55,150,21,2,14,54,3,6,38,82,2,1,0,6,18,29,3.747,0.264,-1,-1,190,73,0.219518666
wilsowi02,1987,1,KCA,AL,B,146,610,97,170,18,15,4,30,59,11,32,88,2,6,4,1,9,32,3.963,0.279,-1,-1,190,75,0.305981689
winfida01,1987,1,NYA,AL,R,156,575,83,158,22,1,27,97,5,6,76,96,5,0,1,3,20,36,4.019,0.275,1,9,220,78,0.295552598
yountro01,1987,1,ML4,AL,R,158,635,99,198,25,9,21,103,19,9,76,94,10,1,6,5,9,32,4.389,0.312,-1,-1,165,72,0.354488479
alomaro01,1988,1,SDN,NL,B,143,545,84,145,24,6,9,41,24,6,47,83,5,3,16,0,15,20,3.654,0.266,-1,-1,184,72,0.230382069
baineha01,1988,1,CHA,AL,L,158,599,55,166,39,1,13,81,0,0,67,109,14,1,0,7,21,29,4.111,0.277,-1,-1,175,74,0.17637061
barfije01,1988,1,TOR,AL,R,137,468,62,114,21,5,18,56,7,3,41,108,6,1,4,6,10,29,3.142,0.244,-1,-1,200,73,0.159163836
barrema02,1988,1,BOS,AL,R,150,612,83,173,28,1,1,65,7,3,40,35,1,7,20,8,16,30,4.025,0.283,-1,-1,175,70,0.537678166
basske01,1988,1,HOU,NL,B,157,541,57,138,27,2,14,72,31,6,42,65,10,6,3,3,16,29,3.599,0.255,-1,-1,183,72,0.317601652
bellge02,1988,1,TOR,AL,R,156,614,78,165,27,5,24,97,4,2,34,66,5,1,0,8,21,29,4,0.269,-1,-1,190,73,0.362055911
boggswa01,1988,1,BOS,AL,L,155,584,128,214,45,6,5,58,2,3,125,34,18,3,0,7,23,30,4.377,0.366,1,5,190,74,0.729989704
bondsba01,1988,1,PIT,NL,L,144,538,97,152,30,5,24,58,17,11,72,82,14,2,0,2,3,24,3.765,0.283,-1,-1,185,73,0.286473683
bonilbo01,1988,1,PIT,NL,B,159,584,87,160,32,7,24,100,3,5,85,82,19,4,0,8,4,25,4.13,0.274,1,5,210,75,0.313712359
bradlph01,1988,1,PHI,NL,R,154,569,77,150,30,5,11,56,11,9,54,106,0,16,3,6,11,29,3.846,0.264,-1,-1,185,72,0.182307959
brantmi01,1988,1,SEA,AL,R,149,577,76,152,25,4,15,56,18,7,26,64,0,2,5,4,12,27,3.722,0.263,-1,-1,180,70,0.308293941
breamsi01,1988,1,PIT,NL,L,148,462,50,122,37,0,10,65,9,9,47,64,6,1,4,8,11,28,3.142,0.264,-1,-1,215,76,0.271794698
brettge01,1988,1,KCA,AL,L,157,589,90,180,42,3,24,103,14,3,82,51,15,3,0,7,15,35,4.142,0.306,1,0,185,72,0.550268955
brookhu01,1988,1,MON,NL,R,151,588,61,164,35,2,20,90,7,3,35,108,3,1,0,4,21,32,3.846,0.279,-1,-1,178,72,0.202456994
brunato01,1988,2,SLN,NL,R,143,523,69,128,22,4,22,79,16,6,79,82,6,4,1,6,17,28,3.716,0.245,-1,-1,210,76,0.262892676
buechst01,1988,1,TEX,AL,R,155,503,68,126,21,4,16,58,2,4,65,79,6,5,6,0,8,27,3.506,0.25,-1,-1,190,74,0.217598781
burksel01,1988,1,BOS,AL,R,144,540,93,159,37,5,18,92,25,9,62,89,1,3,4,6,8,24,3.716,0.294,-1,-1,175,74,0.308461716
butlebr01,1988,1,SFN,NL,L,157,568,109,163,27,9,6,43,43,20,97,64,4,4,8,2,2,31,4.105,0.287,-1,-1,160,70,0.37657271
cansejo01,1988,1,OAK,AL,R,158,610,120,187,34,0,42,124,40,16,78,128,10,10,1,6,15,24,4.247,0.307,1,7,240,76,0.285902269
cartejo01,1988,1,CLE,AL,R,157,621,85,168,36,6,27,98,27,5,35,82,6,7,1,6,6,28,4.049,0.271,-1,-1,215,75,0.345912981
clarkja01,1988,1,NYA,AL,R,150,496,81,120,14,0,27,93,3,2,113,141,6,2,0,5,14,33,3.759,0.242,-1,-1,175,74,0.157207801
clarkwi02,1988,1,SFN,NL,L,162,575,102,162,31,6,29,109,9,1,100,129,27,4,0,10,9,24,4.167,0.282,1,3,190,74,0.225402747
colemvi01,1988,1,SLN,NL,B,153,616,77,160,20,10,3,38,81,27,49,111,4,1,8,5,4,27,4.105,0.26,1,7,170,72,0.209778116
danieka01,1988,1,CIN,NL,L,140,495,95,144,29,1,18,64,27,6,87,94,10,3,0,4,11,25,3.593,0.291,-1,-1,195,71,0.253152735
davisal01,1988,1,SEA,AL,L,140,478,67,141,24,1,18,69,1,1,95,53,13,4,0,5,14,28,3.537,0.295,-1,-1,195,73,0.345511642
davisch01,1988,1,CAL,AL,B,158,600,81,161,29,3,21,93,9,10,56,118,14,0,1,10,13,28,4.049,0.268,-1,-1,195,75,0.20336573
daviser01,1988,1,CIN,NL,R,135,472,81,129,18,3,26,93,35,3,65,124,10,3,0,3,11,26,3.315,0.273,-1,-1,165,74,0.209911407
davisgl01,1988,1,HOU,NL,R,152,561,78,152,26,0,30,99,4,3,53,77,20,11,0,9,11,27,3.79,0.271,-1,-1,205,75,0.312974394
dawsoan01,1988,1,CHN,NL,R,157,591,78,179,31,8,24,79,12,4,37,73,12,4,1,7,13,34,3.877,0.303,1,8,180,75,0.323211519
deerro01,1988,1,ML4,AL,R,135,492,71,124,24,0,23,85,9,5,51,153,4,7,0,5,4,28,3.352,0.252,-1,-1,210,75,0.140901375
doranbi02,1988,1,HOU,NL,B,132,480,66,119,18,1,7,53,17,4,65,60,3,1,4,2,7,30,3.364,0.248,-1,-1,175,71,0.274652131
downibr01,1988,1,CAL,AL,R,135,484,80,117,18,2,25,64,3,4,81,63,5,14,5,6,12,38,3.488,0.242,-1,-1,170,70,0.309929274
dunstsh01,1988,1,CHN,NL,R,155,575,69,143,23,6,9,56,30,9,16,108,8,2,4,2,6,25,3.648,0.249,0,0,175,73,0.181739099
evansda01,1988,1,DET,AL,L,144,437,48,91,9,0,22,64,1,4,84,89,4,1,0,0,14,41,3.216,0.208,-1,-1,200,74,0.164571345
evansdw01,1988,1,BOS,AL,R,149,559,96,164,31,7,21,111,5,1,76,99,3,1,2,7,16,37,3.92,0.293,-1,-1,180,74,0.278328876
fernato01,1988,1,TOR,AL,B,154,648,76,186,41,4,5,70,15,5,45,65,3,4,3,4,9,26,4.278,0.287,-1,-1,165,74,0.330152273
fletcsc01,1988,1,TEX,AL,R,140,515,59,142,19,4,0,47,8,5,62,34,1,12,15,5,13,30,3.562,0.276,-1,-1,168,71,0.410081871
francju01,1988,1,CLE,AL,R,152,613,88,186,23,6,10,54,25,11,56,72,4,2,1,4,17,30,4.13,0.303,-1,-1,160,72,0.291023406
gaettga01,1988,1,MIN,AL,R,133,468,66,141,29,2,28,88,7,4,36,85,5,5,1,6,10,30,3.111,0.301,1,0,180,72,0.263240323
galaran01,1988,1,MON,NL,R,157,609,99,184,42,8,29,92,13,4,39,153,9,10,0,3,12,27,4,0.302,1,0,235,75,0.18806721
gantnji01,1988,1,ML4,AL,L,155,539,67,149,28,2,0,47,20,8,34,50,1,3,18,2,9,35,3.537,0.276,-1,-1,180,72,0.333702136
